踉踉跄跄:liang4 liang4 qiang4 qiang4
妻离子散:qi1 li2 zi3 san4
不拔一毛:bu4 ba2 yi4 mao2
去本趋末:qu4 ben3 qu1 mo4
吱哩哇啦:zhi1 li1 wa1 la1
纨裤子弟:wan2 ku4 zi3 di4
亚麻子油:ya4 ma2 zi3 you2
皈依佛法:gui1 yi1 fo2 fa3
积露为波:ji1 lu4 wei2 bo1
曲学阿世:qu3 xue2 a1 shi4
撒马尔干:sa3 ma3 er3 gan4
依阿取容:yi1 e1 qu3 rong2
压压脚儿:ya1 ya jiao3 r
爱民如子:ai4 min2 ru2 zi3
徒子徒孙:tu2 zi3 tu2 sun1
兔起鹘落:tu4 qi3 hu2 luo4
以斯帖记:yi3 si1 tie3 ji4
误人子弟:wu4 ren2 zi3 di4
格子花呢:ge2 zi hua1 ni2
姿态婀娜:zi1 tai4 e1 nuo2
格洛斯特:ge2 luo4 si1 te4
格洛纳斯:ge2 luo4 na4 si1
慕古薄今:mu4 gu3 bo2 jin1
铁哥们儿:tie3 ge1 men r
拭目以俟:shi4 mu4 yi3 si4
不足为奇:bu4 zu2 wei2 qi2
洗发水儿:xi3 fa4 shui3 r
为法自弊:wei2 fa3 zi4 bi4
法尔卡什:fa3 er3 ka3 shi2
喜不自禁:xi3 bu4 zi4 jin1
阿尔加维:a er3 jia1 wei2
擘肌分理:bo4 ji1 fen1 li3
疾不可为:ji2 bu4 ke3 wei2
易子而食:yi4 zi3 er2 shi2
以耳为目:yi3 er3 wei2 mu4
塞浦路斯:sai4 pu3 lu4 si1
拿印把儿:na2 yin4 ba4 er
服务态度:fu2 wu4 tai4 du
狐狸尾巴:hu2 li wei3 ba
易卜拉辛:yi4 bu3 la1 xin1
罗马尼亚:luo1 ma3 ni2 ya4
木骨都束:mu4 gu3 du1 shu4
一呵而就:yi1 he1 er2 jiu4
细细地流:xi4 xi4 de liu2
不对劲儿:bu4 dui4 jin4 r
闭门塞户:bi4 kou3 se4 hu4
词不逮意:ci2 bu4 dai4 yi4
词不逮理:ci2 bu4 dai4 li3
干戈四起:gan1 ge1 si4 qi3
至死靡它:zhi4 si3 mi3 ta1
不对碴儿:bu4 dui4 cha2 r
认死扣儿:ren4 si3 kou4 r
唏哩哗啦:xi1 li1 hua1 la1
六枝特区:lu4 zhi1 te4 qu1
不知起倒:bu4 zhi1 qi3 dao3
不禁不由:bu4 jin1 bu4 you2
一发千钧:yi1 fa4 qian1 jun1
引以为憾:yin3 yi3 wei2 han4
几乎完全:ji1 hu1 wan2 quan2
分子杂交:fen1 zi3 za2 jiao1
含情脉脉:han2 qing2 mo4 mo4
氧乙炔炬:yang3 yi3 que1 ju4
偏差距离:pian1 cha1 ju4 li2
书不尽言:shu1 bu4 jin4 yan2
塞韦里诺:sai4 wei2 li3 nuo4
一呼百应:yi1 hu1 bai3 ying4
弹射座椅:tan2 she4 zuo4 yi3
含糊不清:han2 hu bu4 qing1
夙兴夜寐:su4 xing1 ye4 mei4
一吐为快:yi1 tu3 wei2 kuai4
孤家寡人:gu1 jia1 gua3 ren2
有好奇心:you3 hao4 qi2 xin1
有子存焉:you3 zi3 cun2 yan1
有朝一日:you3 zhao1 yi1 ri4
全军覆没:quan2 jun1 fu4 mo4
朝露溘至:zhao1 lu4 ke4 zhi4
大动干戈:da4 dong4 gan1 ge1
数理逻辑:shu4 li3 luo2 ji
有头无尾:you3 tou2 wu2 wei3
乌踆兔走:wu1 cun2 tu4 zou3
神不附体:shen2 bu4 fu4 ti3
信而好古:xin4 er2 hao4 gu3
恫疑虚猲:dong4 yi2 xu1 ge2
恫疑虚喝:dong4 yi2 xu1 he4
干云蔽日:gan1 yun2 bi4 ri4
公子哥儿:gong1 zi3 ge1 er2
处理办法:chu3 li3 ban4 fa3
嗓子眼儿:sang3 zi yan3 r
跑堂儿的:pao3 tang2 r de
瞰瑕伺隙:kan4 xia2 si4 xi4
离本徼末:li2 ben3 yao1 mo4
出处语默:chu1 chu3 yu3 mo4
刚直不阿:gang1 zhi2 bu4 e1
身体发肤:shen1 ti3 fa4 fu1
亚塞拜然:ya4 se4 bai4 ran2
丑类恶物:chou3 lei4 e4 wu4
节骨眼儿:jie1 gu yan3 er
五尺竖子:wu3 chi3 shu4 zi3
一劳永逸:yi1 lao2 yong3 yi4
张掖地区:zhang1 ye4 di4 qu1
出奇划策:chu1 qi2 hua2 ce4
孙子兵法:sun1 zi3 bing1 fa3
彼唱此和:bi3 chang4 ci3 he4
彬彬君子:bin1 bin1 jun1 zi3
一小阵儿:yi1 xiao3 zhen4 r
值得品味:zhi2 de pin3 wei4
一小部分:yi1 xiao3 bu4 fen4
广安地区:guang3 an1 di4 qu1
沉不住气:chen2 bu2 zhu4 qi4
沉得住气:chen2 de zhu4 qi4
多劳多得:duo1 lao2 duo1 de
往心里去:wang3 xin1 li qu4
沐猴而冠:mu4 hou2 er2 guan4
木管乐器:mu4 guan3 yue4 qi4
会计制度:kuai4 ji4 zhi4 du4
值得信赖:zhi2 de xin4 lai4
分而治之:fen1 er2 zhi4 zhi1
柔情脉脉:rou2 qing2 mo4 mo4
人尽其才:ren2 jin4 qi2 cai2
不为酒困:bu4 wei2 jiu3 kun4
凸面部分:tu1 mian4 bu4 fen4
借方差额:jie4 fang1 cha1 e2
孑孑为义:jie2 jie2 wei2 yi4
和记黄埔:he2 ji4 huang2 pu3
挑三窝四:tiao3 san1 wo1 si4
咬舌自尽:yao3 she2 zi4 jin4
一干二净:yi1 gan1 er4 jing4
孔子家语:kong3 zi3 jia1 yu3
克什克腾:ke4 shi2 ke4 teng2
压轴好戏:ya1 zhou4 hao3 xi4
朝三暮四:zhao1 san1 mu4 si4
没齿不忘:mo4 chi3 bu4 wang4
安步当车:an1 bu4 dang4 che1
厦门大学:xia4 men2 da4 xue2
一唱一和:yi1 chang4 yi1 he4
安分守己:an1 fen4 shou3 ji3
倒背手儿:dao4 bei4 shou3 r
曾外祖母:zeng1 wai4 zu3 mu3
曾外祖父:zeng1 wai4 zu3 fu4
水磨沟区:shui3 mo4 gou1 qu1
多那太罗:duo1 na3 tai4 luo2
往泥里踩:wang3 ni4 li3 cai3
言不尽意:yan2 bu4 jin4 yi4
梨俱吠陀:li2 ju1 fei4 tuo2
新式拚法:xin1 shi4 pin1 fa3
感激不尽:gan3 ji1 bu4 jin4
落魄不偶:luo tuo bu ou
新斯科舍:xin1 si1 ke1 she4
动嘴皮儿:dong4 zui3 pi2 r
精子密度:jing1 zi3 mi4 du4
应付自如:ying4 fu4 zi4 ru2
右翼分子:you4 yi4 fen1 zi3
扎欧扎翁:za1 ou1 za1 weng1
扎马鲁丁:za1 ma3 lu3 ding1
德薄才疏:de2 bo2 cai2 shu1
落拓不羁:luo4 tuo4 bu4 ji1
爱丽思泉:ai4 li2 si1 quan2
丢卒保车:diu1 zu2 bao3 ju1
结结巴巴:jie1 jie1 ba1 ba1
日积月累:ri4 ji1 yue4 lei3
干戈载戢:gan4 ge1 zai3 ji2
绝大部分:jue2 da4 bu4 fen
络腮胡子:luo4 sai1 hu2 zi3
依样葫芦:yi1 yang4 hu2 lu
糖醋里脊:tang2 cu4 li3 ji3
逻辑思维:luo2 ji si1 wei2
锡林郭勒:xi1 lin2 guo1 le4
纽几内亚:niu3 ji1 nei4 ya4
分离分子:fen1 li2 fen4 zi3
没金饮羽:mo4 jin1 yin3 yu3
数以万计:shu3 yi3 wan4 ji4
引以为傲:yin3 yi3 wei2 ao4
纶音佛语:lun2 yin1 fo2 yu3
东抹西涂:dong1 mo4 xi1 tu2
纳什维尔:na4 shi2 wei2 er3
弹拨乐器:tan2 bo1 yue4 qi4
实逼处此:shi2 bi1 chu3 ci3
引喻失义:yin3 yu4 shi1 yi4
人给家足:ren2 ji3 jia1 zu2
心里踏实:xin1 li ta1 shi
五侯蜡烛:wu3 hou4 la4 zhu2
纳粹分子:na4 cui4 fen4 zi3
素食主义:su4 shi2 zhu3 yi4
人才济济:ren2 cai2 ji3 ji3
应付裕如:ying4 fu4 yu4 ru2
处心积虑:chu3 xin1 ji1 lv4
视民如子:shi4 min2 ru2 zi3
推枯折腐:tui1 ku1 she2 fu3
奥维耶多:ao4 wei2 ye1 duo1
二道贩子:er4 dao4 fan4 zi3
等一会儿:deng3 yi1 hui4 r
等一下儿:deng3 yi1 xia4 r
为民父母:wei2 min2 fu4 mu3
恶不去善:wu4 bu4 qu4 shan4
膏车秣马:gao4 che1 mo4 ma3
奥切诺斯:ao4 qie1 nuo4 si1
高义薄云:gao1 yi4 bo2 yun2
个别差异:ge4 bie2 cha1 yi4
分析处理:fen1 xi1 chu3 li3
等离子体:deng3 li2 zi3 ti3
二十八宿:er4 shi2 ba1 xiu4
唐突西子:tang2 tu1 xi1 zi3
悬崖勒马:xuan2 ya2 le4 ma3
泪眼模糊:lei4 yan3 mo2 hu
森海塞尔:sen1 hai3 se4 er3
有机分子:you3 ji1 fen1 zi3
蜜月假期:mi4 yue4 jia4 qi1
累土聚沙:lei3 tu3 ju4 sha1
梨园子弟:li2 yuan2 zi3 di4
筋疲力尽:jin1 pi2 li4 jin4
以意为之:yi3 yi4 wei2 zhi1
会计科目:kuai4 ji4 ke1 mu4
扎马剌丁:za1 ma3 la2 ding1
无理要求:wu2 li3 yao1 qiu2
细胞因子:xi4 bao1 yin1 zi3
细磨刀石:xi4 mo4 dao1 shi2
因敌为资:yin1 di2 wei2 zi1
恶居下流:wu4 ju1 xia4 liu2
犁牛之子:li2 niu2 zhi1 zi3
无尽无休:wu2 jin4 wu2 xiu1
无间可伺:wu2 jian1 ke3 si4
高干子弟:gao1 gan4 zi3 di4
无后为大:wu2 hou4 wei2 da4
具体地说:ju4 ti3 de shuo1
五侯七贵:wu3 hou4 qi1 gui4
力尽筋疲:li4 jin4 jin1 pi2
淫词艳曲:yin2 ci2 yan4 qu3
曲高和寡:qu3 gao1 he4 gua3
五斗米道:wu3 dou3 mi3 dao4
数据处理:shu4 ju4 chu3 li3
嘉柏隆里:jia1 bo2 long2 li3
参差错落:cen1 ci1 cuo4 luo4
家给民足:jia1 ji3 min2 zu2
各有所好:ge4 you3 suo3 hao4
松巴哇岛:song1 ba1 wa1 dao3
一盘散沙:yi1 pan2 san3 sha1
一目了然:yi1 mu4 liao3 ran2
一目十行:yi1 mu4 shi2 hang2
一网打尽:yi1 wang3 da3 jin4
忍俊不禁:ren3 jun4 bu4 jin1
国际关系:guo2 ji4 guan1 xi4
拨弦乐器:bo1 xian2 yue4 qi4
佛口蛇心:fo2 kou3 she2 xin1
俄勒冈州:e le4 gang1 zhou1
悲歌当哭:bei1 ge1 dang4 ku1
情不自禁:qing2 bu4 zi4 jin1
嗳腐吞酸:ai4 fu3 tun1 suan1
哩溜歪斜:li liu1 wai1 xie2
伽马射线:ga1 ma3 she4 xian4
不可估量:bu4 ke3 gu1 liang
失败主义:shi1 bai4 zhu3 yi4
伸缩喇叭:shen1 suo1 la3 ba
子弹火车:zi3 dan4 huo3 che1
带电粒子:dai4 dian4 li4 zi3
可数名词:ke3 shu3 ming2 ci2
倒戈卸甲:dao3 ge1 xie4 jia3
剃发留辫:ti4 fa4 liu2 bian4
拉开架势:la1 kai1 jia4 shi
天雨路滑:tian1 yu4 lu4 hua2
前途未卜:qian2 tu2 wei4 bu3
子宫肌瘤:zi3 gong1 ji1 liu2
殒身不恤:yun3 shen1 bu2 xu4
侯门似海:hou2 men2 si4 hai3
列别杰夫:lie4 bie4 jie2 fu1
气鸣乐器:qi4 ming2 yue4 qi4
信号处理:xin4 hao4 chu3 li3
杜松子酒:du4 song1 zi3 jiu3
大有作为:da4 you3 zuo4 wei2
一气呵成:yi1 qi4 he1 cheng2
室町幕府:shi4 ting3 mu4 fu3
心肌梗塞:xin1 ji1 geng3 se4
心里有数:xin1 li you3 shu4
曲麻莱县:qu3 ma2 lai2 xian4
列宁格勒:lie4 ning2 ge2 le4
嗳气吞酸:ai4 qi4 tun1 suan1
意犹未尽:yi4 you2 wei4 jin4
急公好义:ji2 gong1 hao4 yi4
切理会心:qie1 li3 hui4 xin1
啰里啰嗦:luo1 li luo1 suo
罗曼带克:luo1 man4 dai4 ke4
佛朗机炮:fo2 lang3 ji1 pao4
柔佛海峡:rou2 fo2 hai3 xia2
佛兰芒语:fo2 lan2 mang2 yu3
互为因果:hu4 wei2 yin1 guo4
一一对应:yi1 yi1 dui4 ying4
贫嘴薄舌:pin2 zui3 bo2 she2
大煞风趣:da4 sha4 feng1 qu4
四大名著:si4 da4 ming2 zhu4
一成不易:yi1 cheng2 bu4 yi4
面似靴皮:mian4 si4 xue1 pi2
大肆铺张:da4 si4 pu1 zhang1
改曲易调:gai3 qu3 yi4 diao4
义薄云天:yi4 bo2 yun2 tian1
改口沓舌:gai3 kou3 ta4 she2
改恶为善:gai3 e4 wei2 shan4
抱法处势:bao4 fa3 chu3 shi4
右派分子:you4 pai4 fen4 zi3
恣意妄为:zi4 yi4 wang4 wei2
步罡踏斗:bu4 gang1 ta4 dou3
不干不净:bu4 gan1 bu4 jing4
昌都地区:chang1 du1 di4 qu1
步步为营:bu4 bu4 wei2 ying2
助人为乐:zhu4 ren2 wei2 le4
步斗踏罡:bu4 dou3 ta4 gang1
核战斗部:he2 zhan4 dou3 bu4
任人宰割:ren4 ren2 zai3 ge1
夷为平地:yi2 wei2 ping2 di4
暴虎冯河:bao4 hu3 ping2 he2
托勒密王:tuo1 le4 mi4 wang2
死海古卷:si3 hai3 gu3 juan4
太仆寺卿:tai4 pu2 si4 qing1
各奔东西:ge4 ben4 dong1 xi1
恐怖分子:kong3 bu4 fen4 zi
恐怖片儿:kong3 bu4 pian1 r
四海为家:si4 hai3 wei2 jia1
四方台区:si4 fang1 tai2 qu1
是非曲直:shi4 fei1 qu3 zhi2
太子太保:tai4 zi3 tai4 bao3
佳人才子:jia1 ren2 cai2 zi3
到此为止:dao4 ci3 wei2 zhi3
封妻荫子:feng1 qi1 yin4 zi3
朝不保夕:zhao1 bu4 bao3 xi1
爱丽舍宫:ai4 li4 she4 gong1
不怀好意:bu4 huai2 hao4 yi4
慈悲为本:ci2 bei1 wei2 ben3
反客为主:fan3 ke4 wei2 zhu3
人际关系:ren2 ji4 guan1 xi4
不是东西:bu4 shi4 dong1 xi
嘎嘎小姐:ga1 ga1 xiao3 jie
反叛分子:fan3 pan4 fen4 zi3
勉力而为:mian3 li4 er2 wei2
仁人君子:ren2 ren2 jun1 zi3
以人为本:yi3 ren2 wei2 ben3
棋高一着:qi2 gao1 yi1 zhao1
找台阶儿:zhao3 tai2 jie1 r
印度音乐:yin4 du4 yin1 yue4
南箕北斗:nan2 ji1 bei3 dou3
妄自菲薄:wang4 zi4 fei3 bo2
打家劫舍:da3 jia1 jie2 she4
乳臭未干:ru3 xiu4 wei4 gan1
不为已甚:bu4 wei2 yi3 shen4
仁至义尽:ren2 zhi4 yi4 jin4
小苏打粉:xiao3 su1 da2 fen3
文书处理:wen2 shu1 chu3 li3
动弹不得:dong4 tan bu4 de2
嘉兴地区:jia1 xing1 di4 qu1
投其所好:tou2 qi2 suo3 hao4
斗酒只鸡:dou3 jiu3 zhi1 ji1
五行八作:wu3 hang2 ba1 zuo4
技术知识:ji4 shu4 zhi1 shi
化敌为友:hua4 di2 wei2 you3
文艺复兴:wen2 yi4 fu4 xing1
斜愣眼儿:xie2 leng yan3 r
哲人其萎:zhe2 ren2 qi2 wei3
化为乌有:hua4 wei2 wu1 you3
人尽其材:ren2 jin4 qi2 cai2
不为人知:bu4 wei2 ren2 zhi1
令狐德棻:ling2 hu2 de2 fen1
代数拓扑:dai4 shu4 tuo4 pu1
受冻挨饿:shou4 dong4 ai2 e4
委靡不振:wei3 mi3 bu4 zhen4
委内瑞拉:wei3 nei4 rui4 la1
危如朝露:wei1 ru2 zhao1 lu4
小菜碟儿:xiao3 cai4 die2 r
拓扑结构:tuo4 pu1 jie2 gou4
一语中的:yi1 yu3 zhong1 di4
才子佳人:cai2 zi3 jia1 ren2
才高八斗:cai2 gao1 ba1 dou3
干脆利落:gan1 cui4 li4 luo4
堆案盈几:dui1 an4 ying2 ji1
巨海扇蛤:ju4 hai3 shan4 ge2
核电荷数:he2 dian4 he4 shu4
一言难尽:yi1 yan2 nan2 jin4
别具只眼:bie2 ju4 zhi1 yan3
林荫大道:lin2 yin4 da4 dao4
手板葫芦:shou3 ban3 hu2 lu
搞花样儿:gao3 hua1 yang4 r
母音调和:mu3 yin1 tiao2 he2
枯草杆菌:ku1 cao3 gan3 jun1
怎么得了:zen3 me de2 liao3
巴塞隆纳:ba1 sai4 long2 na4
希腊神话:xi1 la4 shen2 hua4
供大于求:gong4 da4 yu2 qiu2
利他行为:li4 ta1 xing2 wei2
卑鄙龌龊:bei1 bi3 wo4 chuo4
极端分子:ji2 duan1 fen4 zi3
小时候儿:xiao3 shi2 hou r
数不过来:shu3 bu4 guo4 lai2
打躬作揖:da3 gong1 zuo1 yi1
乙种粒子:yi3 zhong3 li4 zi3
启应祈祷:qi3 ying4 qi2 dao3
好自为之:hao4 zi4 wei2 zhi1
棒子面儿:bang4 zi mian4 r
扼襟控咽:e4 jin1 kong4 yan1
尺寸过大:chi3 cun guo4 da4
千钧一发:qian1 jun1 yi1 fa4
戴高帽子:dai4 gao1 mao4 zi3
败子回头:bai4 zi3 hui2 tou2
原子序数:yuan2 zi3 xu4 shu4
并不在乎:bing4 bu4 zai4 hu
极深研几:ji2 shen1 yan2 ji1
极为庞大:ji2 wei2 pang2 da4
好大喜功:hao4 da4 xi3 gong1
丫头片子:ya1 tou pian1 zi
手扳葫芦:shou3 ban1 hu2 lu
横竖劲儿:heng2 shu4 jin4 r
委肉虎蹊:wei3 rou4 hu3 xi1
喀拉汗国:ka1 la1 han2 guo2
批亢抵巇:pi1 gang1 di3 xi1
路易十六:lu4 yi4 shi2 liu4
塞拉利昂:sai4 la1 li4 ang2
以邻为壑:yi3 lin2 wei2 he4
干巴利落:gan1 ba1 li4 luo4
昆都仑区:kun1 du1 lun2 qu1
羿射九日:yi4 she4 jiu3 ri4
干巴利脆:gan1 ba1 li4 cui4
多哈回合:duo1 ha1 hui2 he2
无为自化:wu2 wei2 zi4 hua4
网路特务:wang3 lu4 te4 wu
物稀为贵:wu4 xi1 wei2 gui4
以为后图:yi3 wei2 hou4 tu2
无为而治:wu2 wei2 er2 zhi4
绿林豪客:lu4 lin2 hao2 ke4
詈夷为跖:li4 yi2 wei2 zhi2
偶一为之:ou3 yi1 wei2 zhi1
经济体系:jing1 ji4 ti3 xi4
大大咧咧:da4 da4 lie1 lie1
地区差价:di4 qu1 cha1 jia4
鲁难未已:lu3 nan4 wei4 yi3
以牙还牙:yi3 ya2 huan2 ya2
一夕一朝:yi1 xi1 yi1 zhao1
符号逻辑:fu2 hao4 luo2 ji
临难不惧:lin2 nan4 bu4 ju3
耶稣会士:ye1 su1 hui4 shi4
束蒲为脯:shu4 pu2 wei2 pu2
大而无当:da4 er2 wu2 dang4
附肤落毛:fu4 fu1 luo4 mao2
耳鼻咽喉:er3 bi2 yan1 hou2
服服帖帖:fu2 fu tie1 tie1
打打闹闹:da2 da3 nao4 nao4
佛山地区:fo2 shan1 di4 qu1
以书为御:yi3 shu1 wei2 yu4
昭披耶河:zhao1 pi1 ye1 he2
值得注意:zhi2 de zhu4 yi4
符合要求:fu2 he2 yao1 qiu2
耶律大石:ye1 lu4 da4 shi2
以己度人:yi3 ji3 duo2 ren2
罗切斯特:luo2 qie1 si1 te4
移天易日:yi2 tian1 yi4 ri4
易俗移风:yi4 su2 yi2 feng1
格物致知:ge2 wu4 zhi4 zhi1
夹起尾巴:jia1 qi3 wei3 ba
耶酥会士:ye1 su1 hui4 shi4
巴马干酪:ba1 ma3 gan1 lao4
一谦四益:yi1 qian1 si4 yi4
差不多的:cha4 bu duo1 de
差一点儿:cha4 yi1 dian3 r
一切万物:yi1 qie1 wan4 wu4
视为儿戏:shi4 wei2 er2 xi4
丝毫不差:si1 hao2 bu4 cha1
恶迹昭著:e4 ji4 zhao1 zhu4
凯撒肋雅:kai3 sa1 lei4 ya3
须发皆白:xu1 fa4 jie1 bai2
绿林大盗:lu4 lin2 da4 dao4
死亡无日:si3 wang2 wu2 ri4
与时俱进:yu3 shi2 ju1 jin4
伺瑕导隙:si4 xia2 dao3 xi4
法家拂士:fa3 jia1 bi4 shi4
羞与为伍:xiu1 yu3 wei2 wu3
倒持太阿:dao3 chi2 tai4 a1
羞人答答:xiu1 ren2 da1 da1
布干维尔:bu4 gan1 wei2 er3
岂弟君子:kai3 ti4 jun1 zi3
一目五行:yi1 mu4 wu3 hang2
砥砺琢磨:di3 li4 zhuo2 mo2
多子多福:duo1 zi3 duo1 fu2
藉资挹注:jie4 zi1 yi4 zhu4
石头子儿:shi2 tou zi3 er
一脚不移:yi1 jiao3 bu4 yi2
骂骂咧咧:ma4 ma4 lie1 lie1
意念移物:yi4 nian4 yi2 wu4
置之死地:zhi4 zhi1 si3 di4
加利肋亚:jia1 li4 lei4 ya4
置之不理:zhi4 zhi1 bu4 li3
吾自有处:wu zi you chu
时移世易:shi2 yi2 shi4 yi4
一劳久逸:yi1 lao2 jiu3 yi4
恶紫夺朱:wu4 zi3 duo2 zhu1
加勒比海:jia1 le4 bi3 hai3
五子登科:wu3 zi3 deng1 ke1
实与有力:shi2 yu4 you3 li4
加德满都:jia1 de2 man3 du1
萨摩耶犬:sa4 mo2 ye1 quan3
加里肋亚:jia1 li3 lei4 ya4
耶路撒冷:ye1 lu4 sa1 leng3
聊以塞责:liao2 yi3 se4 ze2
似醉如痴:si4 zui4 ru2 chi1
财殚力痡:cai2 dan1 li4 pu1
只鸡絮酒:zhi1 ji1 xu4 jiu3
不对茬儿:bu2 dui4 cha2 er2
不用客气:bu4 yong4 ke4 qi
投机倒把:tou2 ji1 dao3 ba3
鹤处鸡群:he4 chu3 ji1 qun2
毕毕剥剥:bi4 bi4 bao1 bao1
朱颜绿发:zhu1 yan2 lv4 fa4
拖拖沓沓:tuo1 tuo1 ta4 ta4
爱莫之助:ai4 mo4 zhi1 zhu4
蒿子秆儿:hao1 zi3 gan3 er2
吉电子伏:ji2 dian4 zi3 fu2
刿鉥心腑:gui4 xu4 xin1 fu3
画地为狱:hua4 di4 wei2 yu4
朱颜鹤发:zhu1 yan2 he4 fa4
千里一曲:qian1 li3 yi1 qu3
才疏德薄:cai2 shu1 de2 bo2
取之不尽:qu3 zhi1 bu4 jin4
狐藉虎威:hu2 jie4 hu3 wei1
曲曲折折:qu1 qu1 zhe2 she2
一哄而起:yi1 hong4 er2 qi3
无以为报:wu2 yi3 wei2 bao4
一年四季:yi4 nian2 si4 ji4
一般贸易:yi1 ban1 mao4 yi4
世界屋脊:shi4 jie4 wu1 ji3
不足齿数:bu4 zu2 chi3 shu3
不足为道:bu4 zu2 wei2 dao4
家给人足:jia1 ji3 ren2 zu2
掎挈伺诈:ji3 qie4 si4 zha4
鸡毛掸子:ji1 mao2 dan3 zi3
鹤发松姿:he4 fa4 song1 zi1
泥古拘方:ni4 gu3 ju1 fang1
止戈为武:zhi3 ge1 wei2 wu3
曲意迎合:qu3 yi4 ying2 he2
不置可否:bu4 zhi4 ke3 fou3
呲牙咧嘴:zi1 ya2 lie3 zui3
被褐怀玉:pi1 he4 huai2 yu4
泥古非今:ni4 gu3 fei1 jin1
洛克菲勒:luo4 ke4 fei1 le4
男子气概:nan2 zi3 qi4 gai4
不当得利:bu4 dang4 de li4
否去泰来:pi3 qu4 tai4 lai2
据为己有:ju4 wei2 ji3 you3
大拇指头:da4 mu3 zhi3 tou
金发碧眼:jin1 fa4 bi4 yan3
父为子隐:fu4 wei2 zi3 yin3
服务行业:fu2 wu4 hang2 ye4
移风易俗:yi2 feng1 yi4 su2
梨园弟子:li2 yuan2 di4 zi3
一佛出世:yi1 fo2 chu1 shi4
似是而非:si4 shi4 er2 fei1
功不可没:gong1 bu4 ke3 mo4
一毫不差:yi1 hao2 bu4 cha1
覆亡无日:fu4 wang2 wu2 ri4
一定不易:yi1 ding4 bu4 yi4
攒眉蹙额:cuan2 mei cu4 e2
书不尽意:shu1 bu4 jin4 yi4
恶迹昭着:e4 ji4 zhao1 zhe
恰如其分:qia4 ru2 qi2 fen4
大有可为:da4 you3 ke3 wei2
投河自尽:tou2 he2 zi4 jin4
大气磅礴:da4 qi4 pang2 bo2
大璞不完:tai4 bu2 bu4 wan2
嗳气腐臭:ai4 qi4 fu3 chou4
头足异处:tou2 zu2 yi4 chu3
纪律处分:ji4 lv4 chu3 fen4
福孙荫子:fu2 sun1 yin4 zi3
哈巴河县:ha1 ba1 he2 xian4
卑鄙无耻:bei1 bi3 wu2 chi3
无所不为:wu2 suo3 bu4 wei2
畸流洽客:ji1 liu2 qia4 ke4
孺子可教:ru2 zi3 ke3 jiao4
伺瑕抵蠙:si4 xia2 di3 pin2
集腋为裘:ji2 ye4 wei2 qiu2
嗳气酸腐:ai4 qi4 suan1 fu3
失去意识:shi1 qu4 yi4 shi2
喷薄欲出:pen1 bo2 yu4 chu1
低音提琴:di1 yin1 ti2 qin2
俯拾地芥:fu3 shi2 di4 jie4
解衣衣人:jie4 yi1 yi1 ren2
头没杯案:tou2 mo4 bei1 an4
投袂荷戈:tou2 mei4 he4 ge1
万柏林区:wan4 bo2 lin2 qu1
浮名薄利:fu2 ming2 bo2 li4
负气斗狠:fu4 qi4 dou3 hen3
布隆伯格:bu4 long1 bo2 ge2
羞羞答答:xiu1 xiu1 da1 da1
少儿不宜:shao4 er2 bu4 yi2
没世无闻:mo4 shi4 wu2 wen2
渔阳鞞鼓:yu3 yang2 pi2 gu3
苏州码子:su1 zhou1 ma3 zi3
闭目塞听:bi4 mu4 se4 ting1
闭门塞窦:bi4 kou3 se4 dou4
歙漆阿胶:she4 qi1 e1 jiao1
文似其人:wen2 si4 qi2 ren2
桃蹊柳曲:tao2 qi1 liu3 qu3
朝露暮霭:zhao1 lu4 mu4 ai3
笃学好古:du3 xue2 hao4 gu3
靡靡之乐:mi3 mi3 zhi1 yue4
业余教育:ye4 yu2 jiao4 yu4
门单户薄:men2 dan1 hu4 bo2
斗绝一隅:dou3 jue2 yi1 yu2
娱妻弄子:yu2 qi1 nong4 zi3
数一数二:shu3 yi1 shu3 er4
御史大夫:yu4 shi3 dai4 fu1
西格蒙德:xi1 ge2 meng1 de2
吁天呼地:yu4 tian1 hu1 di4
尼勒克县:ni2 le4 ke4 xian4
孝子爱日:xiao4 zi3 ai4 ri4
手拉葫芦:shou3 la1 hu2 lu
裸子植物:luo3 zi3 zhi2 wu4
居民点儿:ju1 min2 dian3 r
毓子孕孙:yu4 zi3 yun4 sun1
阿克塞县:a ke4 sai4 xian4
阿什拉维:a shen2 la1 wei2
帷薄不修:wei2 bo2 bu4 xiu1
谓予不信:wei4 yu2 bu4 xin4
郁郁累累:yu4 yu4 lei3 lei3
读书君子:du2 shu1 jun1 zi3
阿图什县:a tu2 shi2 xian4
卑辞厚币:bei1 ci2 hou4 bi4
阿克陶县:a ke4 tao2 xian4
尺布斗粟:chi3 bu4 dou3 su4
为恶不悛:wei2 e4 bu4 quan1
斗米尺布:dou3 mi3 chi3 bu4
血肉模糊:xue4 rou4 mo2 hu
神乎其技:shen2 hu1 qi2 ji4
未为不可:wei4 wei2 bu4 ke3
优游自得:you1 you2 zi4 de2
屈指可数:qu1 zhi3 ke3 shu3
吃里扒外:chi1 li3 pa2 wai4
绨袍之义:ti4 pao2 zhi1 yi4
如胶似漆:ru2 jiao1 si4 qi1
衣单食薄:yi1 dan1 shi2 bo2
阿旺曲培:a wang4 qu1 pei2
克仑特罗:ke4 lun2 te4 luo1
阿旺曲沛:a wang4 qu3 pei4
允许误差:yun3 xu3 wu4 cha1
砚水壶儿:yan4 shui3 hu2 r
